region,year,capacity
p04001,2010,1.6
p04003,2010,2.4
p06003,2010,1.81
p06005,2010,1.0
p06019,2010,2.69
p06031,2010,5.0
p06035,2010,2.16
p06049,2010,4.8
p06061,2010,0.6
p06063,2010,1.0
p06091,2010,1.04
p08017,2010,9.0
p08061,2010,10.0
p08125,2010,0.9
p12031,2010,1.2
p12095,2010,8.01
p12109,2010,1.99
p12127,2010,12.5
p24021,2010,1.4
p32007,2010,10.0
p32017,2010,25.82
p32033,2010,12.18
p34009,2010,3.6
p34015,2010,2.7
p35059,2010,30.6
p37011,2010,1.9
p37021,2010,2.3
p37087,2010,0.9
p37099,2010,0.5
p37113,2010,0.5
p37115,2010,1.0
p39019,2010,1.1
p39029,2010,10.0
p42077,2010,1.0
p42095,2010,1.6
p42127,2010,1.3
p48005,2010,13.5
p04001,2011,126.25
p04003,2011,1.0
p04009,2011,2.9
p04011,2011,12.35
p06009,2011,1.0
p06017,2011,0.5
p06019,2011,14.15
p06029,2011,11.4
p06035,2011,6.3
p06037,2011,20.0
p06047,2011,2.5
p06049,2011,1.3
p06051,2011,34.43
p06053,2011,1.5
p06063,2011,1.0
p06067,2011,0.5
p06069,2011,2.5
p06077,2011,1.0
p06079,2011,3.6
p06083,2011,1.5
p06099,2011,3.1
p06107,2011,33.01
p06115,2011,0.5
p08017,2011,5.5
p08063,2011,35.0
p08099,2011,3.4
p10003,2011,1.1
p10005,2011,11.3
p12035,2011,1.6
p12043,2011,2.3
p12055,2011,4.68
p12105,2011,0.42
p12127,2011,10.0
p13107,2011,0.6
p18139,2011,1.5
p24013,2011,2.0
p24023,2011,1.0
p24029,2011,2.1
p24043,2011,1.0
p34001,2011,3.9
p34003,2011,1.52
p34005,2011,9.0
p34007,2011,6.2
p34009,2011,6.0
p34011,2011,2.5
p34019,2011,6.3
p34021,2011,7.7
p34023,2011,7.5
p34025,2011,46.08
p34033,2011,4.9
p34035,2011,4.1
p34037,2011,16.3
p34041,2011,2.6
p35009,2011,12.1
p35025,2011,71.7
p35037,2011,6.0
p35041,2011,5.0
p35059,2011,6.0
p36007,2011,1.0
p36017,2011,1.5
p36023,2011,1.0
p36025,2011,2.0
p36083,2011,31.5
p37021,2011,2.9
p37025,2011,4.0
p37035,2011,2.5
p37087,2011,0.9
p37089,2011,1.2
p37115,2011,3.0
p37123,2011,4.9
p37175,2011,3.0
p39155,2011,8.0
p41001,2011,1.6
p41061,2011,1.0
p42029,2011,1.0
p42069,2011,1.0
p42089,2011,1.0
p42091,2011,3.8
p48291,2011,30.0
p50019,2011,3.4
p04001,2012,326.87
p04009,2012,20.68
p04011,2012,143.45
p06003,2012,9.47
p06009,2012,1.3
p06017,2012,1.3
p06019,2012,16.0
p06027,2012,18.27
p06029,2012,53.63
p06031,2012,9.0
p06035,2012,9.32
p06037,2012,46.11
p06039,2012,20.0
p06043,2012,10.0
p06047,2012,4.5
p06049,2012,6.9
p06051,2012,20.0
p06053,2012,1.5
p06061,2012,3.3
p06063,2012,3.5
p06067,2012,0.5
p06069,2012,1.0
p06071,2012,160.0
p06077,2012,0.5
p06079,2012,6.7
p06083,2012,8.0
p06091,2012,2.08
p06099,2012,0.5
p06107,2012,10.0
p06109,2012,5.53
p06115,2012,1.0
p08099,2012,31.0
p08125,2012,1.8
p10005,2012,11.8
p12021,2012,0.2
p12069,2012,3.3
p13267,2012,0.8
p17031,2012,22.6
p18009,2012,1.5
p18053,2012,1.0
p18087,2012,2.5
p18113,2012,2.5
p24001,2012,3.8
p24019,2012,5.5
p24045,2012,13.7
p25003,2012,3.2
p25015,2012,3.5
p25017,2012,9.8
p25027,2012,4.0
p32003,2012,0.68
p32007,2012,92.77
p32017,2012,91.25
p32033,2012,51.1
p34001,2012,3.1
p34005,2012,5.5
p34013,2012,16.0
p34021,2012,6.0
p34025,2012,5.2
p34027,2012,8.2
p34033,2012,4.9
p34041,2012,3.0
p35009,2012,10.0
p35025,2012,18.1
p35059,2012,3.6
p36007,2012,1.5
p36025,2012,2.5
p36105,2012,2.5
p37009,2012,2.0
p37019,2012,5.0
p37021,2012,1.0
p37023,2012,2.0
p37025,2012,4.0
p37027,2012,2.0
p37047,2012,5.0
p37069,2012,5.0
p37079,2012,12.4
p37087,2012,0.54
p37101,2012,10.0
p37113,2012,0.24
p37121,2012,1.5
p37151,2012,4.9
p37153,2012,4.9
p37159,2012,7.5
p37163,2012,5.0
p37179,2012,7.5
p37181,2012,5.0
p37193,2012,2.5
p37197,2012,3.5
p37199,2012,1.2
p39099,2012,3.5
p39111,2012,1.5
p39155,2012,5.8
p41001,2012,4.4
p41045,2012,3.4
p42089,2012,1.3
p42091,2012,6.4
p42127,2012,10.8
p47073,2012,11.8
p48291,2012,5.0
p48373,2012,9.9
p48457,2012,15.5
p49047,2012,1.3
p50017,2012,2.0
p50019,2012,3.8
p04001,2013,172.2
p04003,2013,14.4
p04009,2013,31.3
p04011,2013,25.7
p06007,2013,0.04
p06009,2013,4.0
p06017,2013,8.15
p06019,2013,38.76
p06025,2013,103.49
p06027,2013,162.49
p06029,2013,191.97
p06031,2013,17.75
p06035,2013,9.0
p06037,2013,209.27
p06039,2013,5.41
p06047,2013,2.0
p06049,2013,6.8
p06051,2013,60.0
p06053,2013,2.5
p06057,2013,3.2
p06059,2013,33.4
p06061,2013,2.73
p06063,2013,1.85
p06065,2013,528.04
p06067,2013,0.54
p06069,2013,0.54
p06071,2013,0.2
p06073,2013,200.6
p06077,2013,1.53
p06079,2013,15.36
p06083,2013,22.88
p06085,2013,0.25
p06099,2013,1.83
p06107,2013,80.25
p06109,2013,1.5
p06111,2013,59.46
p08061,2013,1.0
p09180,2013,5.0
p10005,2013,3.9
p13049,2013,1.9
p13183,2013,30.0
p13229,2013,0.9
p13251,2013,7.7
p13305,2013,18.4
p18029,2013,10.0
p18041,2013,8.6
p18087,2013,4.0
p18115,2013,10.0
p18177,2013,10.0
p24035,2013,2.8
p24037,2013,2.0
p24043,2013,1.2
p24045,2013,20.9
p25003,2013,6.0
p25011,2013,3.8
p25015,2013,3.5
p25017,2013,4.9
p25021,2013,5.0
p25027,2013,12.0
p27157,2013,1.7
p32007,2013,30.0
p32017,2013,3.3
p34011,2013,3.0
p34013,2013,11.4
p34031,2013,7.9
p34039,2013,9.8
p35009,2013,5.0
p35025,2013,10.4
p35037,2013,9.4
p35041,2013,4.0
p36017,2013,1.6
p36043,2013,2.0
p37007,2013,9.8
p37009,2013,2.0
p37017,2013,5.0
p37019,2013,20.0
p37023,2013,2.0
p37037,2013,10.0
p37045,2013,2.0
p37061,2013,5.0
p37069,2013,15.0
p37087,2013,0.5
p37101,2013,10.0
p37105,2013,5.0
p37113,2013,1.0
p37119,2013,6.0
p37123,2013,4.9
p37125,2013,10.0
p37127,2013,10.0
p37141,2013,5.0
p37149,2013,3.3
p37155,2013,5.0
p37161,2013,1.9
p37163,2013,25.0
p37173,2013,0.5
p37185,2013,10.0
p37193,2013,2.5
p37195,2013,5.0
p37199,2013,3.1
p39019,2013,1.8
p42045,2013,2.9
p45015,2013,2.5
p48347,2013,10.0
p48457,2013,40.7
p50009,2013,4.5
p50017,2013,1.9
p50019,2013,2.0
p55087,2013,1.0
p04001,2014,165.5
p04003,2014,61.2
p04011,2014,1.0
p06005,2014,1.0
p06009,2014,9.6
p06017,2014,5.7
p06019,2014,69.16
p06025,2014,386.88
p06027,2014,24.15
p06029,2014,193.74
p06031,2014,22.64
p06035,2014,13.8
p06037,2014,117.9
p06039,2014,30.41
p06043,2014,4.72
p06047,2014,11.0
p06049,2014,11.0
p06051,2014,35.27
p06053,2014,5.14
p06057,2014,1.5
p06061,2014,3.0
p06063,2014,12.3
p06065,2014,197.51
p06069,2014,0.97
p06071,2014,457.43
p06073,2014,88.32
p06077,2014,0.4
p06079,2014,12.98
p06083,2014,22.37
p06091,2014,6.2
p06099,2014,4.0
p06107,2014,103.78
p06109,2014,3.0
p06111,2014,158.42
p08009,2014,1.5
p08125,2014,3.2
p09160,2014,2.0
p09180,2014,4.0
p13025,2014,1.6
p13031,2014,6.5
p13033,2014,1.0
p13073,2014,1.0
p13267,2014,2.0
p17105,2014,0.3
p18001,2014,8.91
p18003,2014,2.7
p18035,2014,2.7
p18041,2014,3.4
p18047,2014,2.8
p18069,2014,2.0
p18075,2014,15.5
p18077,2014,0.09
p18087,2014,1.0
p18137,2014,2.7
p24013,2014,1.7
p24021,2014,2.7
p25001,2014,6.3
p25003,2014,12.2
p25005,2014,14.8
p25009,2014,5.0
p25011,2014,10.9
p25017,2014,9.5
p25023,2014,5.0
p25027,2014,20.8
p29155,2014,2.8
p29201,2014,9.4
p32003,2014,26.0
p32007,2014,104.12
p32017,2014,52.35
p32033,2014,65.02
p34005,2014,4.73
p34007,2014,3.0
p34019,2014,2.6
p34021,2014,4.5
p34023,2014,7.0
p34027,2014,8.77
p34029,2014,8.0
p35009,2014,1.5
p35025,2014,52.2
p35059,2014,6.1
p36023,2014,1.0
p36049,2014,3.6
p36053,2014,1.0
p36089,2014,2.0
p37003,2014,6.0
p37007,2014,4.9
p37009,2014,2.0
p37019,2014,5.0
p37025,2014,12.3
p37027,2014,4.0
p37033,2014,5.0
p37037,2014,5.0
p37047,2014,10.0
p37051,2014,10.0
p37057,2014,4.9
p37059,2014,8.0
p37061,2014,10.0
p37063,2014,5.0
p37067,2014,4.8
p37069,2014,5.0
p37071,2014,2.0
p37081,2014,24.9
p37083,2014,20.0
p37085,2014,10.0
p37087,2014,2.0
p37089,2014,3.8
p37093,2014,5.0
p37097,2014,3.0
p37099,2014,3.0
p37101,2014,10.0
p37105,2014,10.0
p37107,2014,20.0
p37109,2014,2.0
p37113,2014,2.5
p37115,2014,0.5
p37119,2014,6.2
p37123,2014,4.9
p37125,2014,5.0
p37127,2014,10.0
p37135,2014,5.0
p37141,2014,5.0
p37145,2014,5.0
p37147,2014,20.0
p37151,2014,5.0
p37153,2014,5.0
p37155,2014,10.0
p37159,2014,8.3
p37161,2014,3.9
p37163,2014,10.0
p37165,2014,5.0
p37169,2014,4.9
p37171,2014,4.0
p37173,2014,1.5
p37175,2014,2.0
p37179,2014,8.8
p37183,2014,10.0
p37185,2014,5.0
p37189,2014,2.0
p37191,2014,5.0
p37197,2014,3.0
p37199,2014,1.5
p39019,2014,1.51
p39055,2014,0.08
p39111,2014,0.1
p39133,2014,0.9
p41045,2014,2.9
p47059,2014,15.8
p47163,2014,6.85
p47171,2014,8.96
p48005,2014,4.4
p48067,2014,10.3
p48199,2014,39.6
p50005,2014,6.3
p50017,2014,5.3
p50019,2014,6.3
p50027,2014,2.0
p01069,2015,30.0
p04001,2015,59.6
p04011,2015,61.0
p05021,2015,12.0
p06005,2015,1.5
p06009,2015,2.9
p06017,2015,3.5
p06019,2015,35.72
p06025,2015,4.88
p06027,2015,40.0
p06029,2015,179.84
p06031,2015,13.95
p06035,2015,3.7
p06037,2015,247.34
p06039,2015,2.05
p06047,2015,3.0
p06049,2015,1.0
p06051,2015,126.67
p06053,2015,5.4
p06057,2015,3.5
p06061,2015,2.9
p06063,2015,3.0
p06065,2015,22.98
p06067,2015,1.5
p06069,2015,3.6
p06071,2015,253.4
p06073,2015,108.04
p06077,2015,3.0
p06079,2015,9.0
p06083,2015,9.31
p06091,2015,1.0
p06099,2015,1.5
p06107,2015,59.8
p06109,2015,1.5
p06111,2015,62.72
p08009,2015,53.5
p08063,2015,5.2
p08075,2015,1.2
p08099,2015,2.0
p08115,2015,4.0
p10001,2015,1.2
p12051,2015,1.6
p12055,2015,6.0
p12105,2015,1.9
p13025,2015,4.1
p13033,2015,20.0
p13039,2015,39.0
p13043,2015,1.1
p13191,2015,80.0
p13229,2015,0.3
p13245,2015,1.0
p17019,2015,0.9
p17101,2015,4.7
p18031,2015,1.1
p18035,2015,3.0
p18065,2015,1.1
p18113,2015,3.0
p18137,2015,8.8
p18139,2015,2.5
p18155,2015,4.0
p18177,2015,5.2
p18179,2015,5.8
p20209,2015,0.9
p24001,2015,1.0
p24003,2015,2.0
p24005,2015,4.0
p24009,2015,2.0
p24013,2015,3.2
p24017,2015,1.8
p24025,2015,10.0
p24029,2015,4.0
p24031,2015,1.6
p24035,2015,5.2
p24039,2015,10.3
p24043,2015,1.1
p25003,2015,3.2
p25013,2015,3.3
p25017,2015,4.6
p25021,2015,4.8
p25027,2015,13.22
p26163,2015,1.0
p27137,2015,2.3
p29031,2015,2.8
p29157,2015,2.8
p32003,2015,52.3
p32007,2015,38.81
p32017,2015,86.38
p32033,2015,53.91
p34001,2015,11.8
p34005,2015,17.3
p34011,2015,2.5
p34019,2015,6.7
p34023,2015,8.6
p34029,2015,10.0
p34037,2015,3.7
p34041,2015,3.0
p35009,2015,10.5
p35025,2015,2.9
p35037,2015,27.4
p35059,2015,19.2
p36007,2015,2.4
p36017,2015,1.9
p36039,2015,4.0
p36041,2015,2.0
p36043,2015,2.0
p36045,2015,1.0
p36049,2015,3.9
p36077,2015,2.0
p36089,2015,1.8
p36105,2015,3.0
p37001,2015,15.0
p37007,2015,9.8
p37009,2015,2.0
p37015,2015,65.0
p37017,2015,30.0
p37021,2015,3.9
p37023,2015,1.9
p37027,2015,2.0
p37033,2015,5.0
p37037,2015,20.0
p37045,2015,4.0
p37047,2015,20.0
p37051,2015,15.0
p37057,2015,9.8
p37059,2015,4.0
p37061,2015,10.0
p37065,2015,42.74
p37067,2015,4.8
p37069,2015,5.0
p37071,2015,3.0
p37077,2015,20.0
p37079,2015,14.0
p37081,2015,29.7
p37085,2015,15.0
p37089,2015,1.5
p37093,2015,5.0
p37097,2015,3.0
p37101,2015,10.0
p37103,2015,21.86
p37105,2015,5.0
p37107,2015,45.25
p37111,2015,9.6
p37117,2015,17.75
p37119,2015,6.9
p37121,2015,1.9
p37123,2015,9.8
p37125,2015,15.0
p37129,2015,5.2
p37131,2015,53.1
p37133,2015,39.7
p37135,2015,5.0
p37139,2015,36.81
p37141,2015,10.3
p37145,2015,5.0
p37147,2015,20.0
p37149,2015,5.6
p37151,2015,14.8
p37153,2015,9.9
p37155,2015,25.0
p37157,2015,19.7
p37159,2015,8.5
p37161,2015,3.8
p37163,2015,10.0
p37167,2015,4.8
p37169,2015,4.9
p37171,2015,10.5
p37177,2015,43.18
p37179,2015,4.8
p37183,2015,15.0
p37185,2015,10.0
p37189,2015,3.9
p37191,2015,15.2
p37197,2015,3.5
p37199,2015,1.8
p39029,2015,2.1
p39111,2015,3.0
p40089,2015,2.5
p41045,2015,5.0
p48005,2015,1.2
p48199,2015,30.2
p48203,2015,2.0
p48347,2015,5.5
p48457,2015,100.0
p49019,2015,64.43
p49037,2015,44.0
p49047,2015,56.67
p50005,2015,2.0
p01081,2016,75.0
p04001,2016,313.2
p04003,2016,20.0
p04009,2016,16.2
p04011,2016,30.0
p05031,2016,1.0
p06003,2016,0.42
p06005,2016,1.0
p06009,2016,1.0
p06017,2016,2.0
p06019,2016,31.89
p06025,2016,362.14
p06027,2016,81.68
p06029,2016,241.48
p06031,2016,9.9
p06035,2016,2.5
p06037,2016,319.72
p06039,2016,6.0
p06043,2016,4.07
p06047,2016,5.1
p06049,2016,2.0
p06051,2016,104.94
p06053,2016,3.3
p06059,2016,3.48
p06061,2016,4.3
p06065,2016,602.53
p06069,2016,1.9
p06071,2016,531.65
p06073,2016,109.52
p06079,2016,9.7
p06083,2016,22.19
p06107,2016,47.02
p06109,2016,2.21
p06111,2016,6.77
p08017,2016,120.0
p08061,2016,10.0
p08063,2016,32.0
p08099,2016,12.8
p08115,2016,30.0
p08125,2016,22.0
p09110,2016,3.5
p09130,2016,4.2
p09140,2016,2.0
p09160,2016,1.0
p09180,2016,3.5
p12043,2016,78.3
p12051,2016,0.8
p12055,2016,1.11
p12086,2016,3.9
p12093,2016,74.5
p12095,2016,5.39
p12097,2016,3.0
p12105,2016,4.9
p12107,2016,0.8
p12111,2016,70.6
p13029,2016,70.39
p13031,2016,79.7
p13033,2016,22.5
p13039,2016,30.0
p13103,2016,244.2
p13127,2016,29.98
p13165,2016,1.0
p13179,2016,0.22
p13191,2016,47.61
p13245,2016,0.5
p13251,2016,180.0
p13305,2016,18.3
p16007,2016,40.0
p16043,2016,80.0
p17029,2016,2.0
p18003,2016,5.4
p18031,2016,1.1
p18035,2016,1.1
p18069,2016,1.1
p18137,2016,2.0
p18151,2016,5.0
p18155,2016,4.0
p18177,2016,5.2
p18179,2016,5.1
p18183,2016,2.2
p19097,2016,1.5
p19163,2016,2.6
p21089,2016,3.9
p21133,2016,6.1
p22103,2016,1.1
p24001,2016,1.0
p24005,2016,2.0
p24011,2016,10.0
p24015,2016,6.0
p24017,2016,1.6
p24029,2016,9.0
p24031,2016,2.9
p24039,2016,13.6
p24043,2016,1.1
p25001,2016,20.65
p25013,2016,3.9
p25017,2016,9.2
p25023,2016,5.95
p25027,2016,12.3
p26063,2016,3.0
p26087,2016,5.6
p26157,2016,0.9
p26163,2016,1.4
p27009,2016,1.8
p27019,2016,1.8
p27021,2016,5.4
p27031,2016,186.8
p27035,2016,5.4
p27043,2016,0.9
p27045,2016,3.9
p27047,2016,2.0
p27055,2016,4.9
p27071,2016,2.9
p27075,2016,29.0
p27131,2016,1.0
p27137,2016,6.6
p27145,2016,1.8
p27171,2016,3.6
p28103,2016,3.1
p29031,2016,2.8
p29143,2016,3.0
p29155,2016,2.8
p29157,2016,2.8
p31147,2016,6.3
p32003,2016,80.54
p32007,2016,239.45
p32017,2016,62.78
p32033,2016,246.83
p34001,2016,10.7
p34005,2016,12.7
p34011,2016,2.8
p34015,2016,2.5
p34019,2016,2.9
p34027,2016,13.0
p34029,2016,14.5
p34035,2016,5.0
p34037,2016,10.5
p34039,2016,7.9
p34041,2016,8.7
p35037,2016,24.4
p35041,2016,140.0
p36017,2016,2.0
p36025,2016,2.0
p36041,2016,4.0
p36043,2016,4.0
p36045,2016,1.0
p36065,2016,6.0
p36075,2016,1.0
p36077,2016,2.0
p36089,2016,7.7
p36119,2016,9.5
p37005,2016,2.0
p37007,2016,9.8
p37011,2016,2.0
p37015,2016,33.64
p37017,2016,10.0
p37019,2016,10.0
p37025,2016,8.1
p37033,2016,15.0
p37035,2016,3.0
p37037,2016,20.0
p37047,2016,10.0
p37051,2016,5.0
p37057,2016,19.4
p37059,2016,4.0
p37061,2016,25.6
p37069,2016,5.0
p37071,2016,5.0
p37073,2016,41.16
p37077,2016,15.0
p37081,2016,9.9
p37083,2016,26.7
p37085,2016,15.0
p37091,2016,42.09
p37093,2016,5.0
p37097,2016,9.5
p37101,2016,10.0
p37103,2016,8.71
p37105,2016,5.0
p37107,2016,15.4
p37109,2016,3.0
p37125,2016,15.0
p37127,2016,15.4
p37131,2016,40.0
p37135,2016,10.0
p37141,2016,11.5
p37145,2016,15.0
p37147,2016,20.0
p37151,2016,19.6
p37153,2016,4.9
p37155,2016,20.0
p37157,2016,19.7
p37159,2016,3.6
p37163,2016,5.0
p37165,2016,10.0
p37167,2016,4.9
p37169,2016,4.9
p37171,2016,3.0
p37179,2016,4.0
p37183,2016,25.0
p37185,2016,5.2
p37187,2016,78.5
p37189,2016,4.0
p37191,2016,10.2
p37193,2016,6.0
p37195,2016,5.0
p37197,2016,12.5
p39067,2016,2.8
p39133,2016,1.7
p41001,2016,25.9
p41045,2016,30.3
p41063,2016,24.8
p42045,2016,3.0
p42127,2016,2.0
p45033,2016,6.8
p45067,2016,10.0
p46099,2016,1.0
p47073,2016,8.0
p47179,2016,16.0
p48005,2016,1.0
p48071,2016,5.0
p48347,2016,100.0
p48365,2016,157.5
p49019,2016,244.3
p49037,2016,406.0
p49047,2016,39.1
p50005,2016,3.9
p50009,2016,17.0
p50019,2016,1.0
p50023,2016,1.8
p50027,2016,1.0
p51081,2016,1.0
p51101,2016,17.0
p51119,2016,80.0
p51179,2016,2.0
p51181,2016,20.0
p51183,2016,19.0
p55117,2016,1.21
p55133,2016,0.89
p01005,2017,79.2
p01067,2017,10.6
p01081,2017,7.4
p04001,2017,35.7
p04003,2017,42.0
p04009,2017,4.4
p04011,2017,21.3
p05093,2017,5.0
p05111,2017,1.0
p06009,2017,1.1
p06017,2017,7.5
p06019,2017,6.12
p06027,2017,120.56
p06029,2017,96.32
p06031,2017,3.3
p06035,2017,5.4
p06037,2017,72.5
p06039,2017,6.5
p06043,2017,7.1
p06049,2017,4.7
p06051,2017,160.05
p06059,2017,24.91
p06061,2017,2.0
p06065,2017,12.13
p06071,2017,243.98
p06073,2017,12.2
p06079,2017,8.2
p06083,2017,8.78
p06091,2017,3.5
p06099,2017,1.9
p06107,2017,39.14
p06109,2017,9.9
p06111,2017,21.42
p08017,2017,1.5
p08063,2017,1.8
p08095,2017,3.0
p08099,2017,14.7
p08115,2017,1.5
p08125,2017,17.6
p09110,2017,2.0
p09130,2017,3.3
p09160,2017,1.0
p09170,2017,1.2
p09180,2017,3.5
p10005,2017,1.2
p12021,2017,4.8
p12031,2017,3.43
p12035,2017,93.0
p12051,2017,19.8
p12069,2017,3.67
p12097,2017,4.1
p12109,2017,63.8
p13049,2017,2.7
p13183,2017,3.0
p13267,2017,6.7
p13305,2017,2.0
p16007,2017,37.56
p16029,2017,22.44
p16043,2017,40.0
p16081,2017,20.0
p18035,2017,5.0
p18075,2017,3.72
p18135,2017,17.0
p18177,2017,4.38
p18179,2017,5.0
p18183,2017,1.1
p19045,2017,1.3
p19097,2017,3.4
p20021,2017,1.0
p20037,2017,2.0
p21043,2017,2.0
p21089,2017,2.7
p21115,2017,8.5
p21119,2017,2.0
p23003,2017,5.6
p23029,2017,9.9
p24001,2017,1.0
p24021,2017,2.8
p24043,2017,1.2
p25001,2017,6.5
p25003,2017,9.1
p25005,2017,5.0
p25013,2017,11.0
p25015,2017,3.8
p25017,2017,23.7
p25021,2017,4.9
p25023,2017,5.8
p25027,2017,21.2
p26125,2017,1.0
p26151,2017,58.5
p26163,2017,2.0
p27009,2017,1.8
p27013,2017,4.5
p27017,2017,3.0
p27019,2017,4.6
p27021,2017,7.2
p27031,2017,62.3
p27035,2017,1.8
p27037,2017,2.0
p27043,2017,4.5
p27045,2017,10.52
p27047,2017,1.0
p27049,2017,1.0
p27053,2017,3.0
p27055,2017,9.9
p27061,2017,5.4
p27071,2017,4.6
p27075,2017,50.0
p27079,2017,1.0
p27095,2017,3.0
p27097,2017,6.3
p27099,2017,1.0
p27103,2017,1.8
p27109,2017,2.0
p27115,2017,7.0
p27131,2017,1.0
p27137,2017,22.68
p27141,2017,3.8
p27143,2017,0.9
p27157,2017,5.0
p27161,2017,4.0
p27163,2017,1.0
p27169,2017,12.0
p27171,2017,1.8
p28087,2017,154.0
p28103,2017,3.5
p29143,2017,10.9
p29201,2017,7.5
p30011,2017,3.0
p30025,2017,3.0
p30085,2017,6.0
p30109,2017,5.0
p31147,2017,9.4
p32003,2017,79.0
p32007,2017,158.65
p32017,2017,230.95
p32033,2017,13.5
p34023,2017,8.3
p34029,2017,8.8
p34031,2017,21.8
p34035,2017,5.0
p35025,2017,35.0
p35059,2017,10.0
p36017,2017,1.8
p36025,2017,2.0
p36027,2017,9.0
p36045,2017,6.7
p36049,2017,3.5
p36053,2017,3.0
p36065,2017,6.3
p36089,2017,13.8
p37001,2017,5.0
p37005,2017,2.0
p37009,2017,2.0
p37013,2017,78.37
p37015,2017,174.59
p37017,2017,10.0
p37019,2017,10.0
p37027,2017,4.0
p37029,2017,37.5
p37033,2017,10.0
p37035,2017,4.0
p37037,2017,10.0
p37045,2017,2.0
p37047,2017,20.0
p37049,2017,62.7
p37051,2017,5.0
p37061,2017,12.08
p37063,2017,10.0
p37065,2017,16.0
p37079,2017,9.65
p37083,2017,52.7
p37091,2017,48.82
p37093,2017,0.1
p37101,2017,20.0
p37103,2017,25.43
p37107,2017,15.22
p37111,2017,1.9
p37121,2017,1.9
p37123,2017,9.8
p37125,2017,5.0
p37129,2017,9.5
p37131,2017,42.9
p37137,2017,19.5
p37139,2017,19.82
p37141,2017,16.25
p37143,2017,40.18
p37145,2017,9.9
p37147,2017,69.48
p37151,2017,14.7
p37153,2017,4.9
p37155,2017,15.0
p37161,2017,3.8
p37163,2017,20.0
p37165,2017,5.0
p37169,2017,4.9
p37171,2017,7.1
p37183,2017,10.0
p37185,2017,5.0
p37189,2017,2.0
p37191,2017,5.4
p37193,2017,2.0
p39007,2017,3.0
p39013,2017,1.9
p39029,2017,20.0
p40079,2017,9.0
p40089,2017,9.0
p41001,2017,14.61
p41045,2017,102.73
p41063,2017,6.96
p45019,2017,5.4
p45033,2017,30.2
p45041,2017,1.6
p45043,2017,52.6
p45051,2017,71.4
p45067,2017,49.2
p45069,2017,4.1
p45089,2017,21.8
p47179,2017,16.0
p48037,2017,5.0
p48067,2017,25.4
p48183,2017,1.1
p48199,2017,255.2
p48203,2017,234.5
p48291,2017,5.0
p48343,2017,3.0
p48347,2017,101.5
p48365,2017,9.9
p48373,2017,10.6
p48401,2017,15.9
p49019,2017,1.3
p50009,2017,7.2
p50023,2017,1.3
p51033,2017,19.8
p51057,2017,20.0
p51059,2017,25.0
p51085,2017,42.1
p51103,2017,29.7
p51107,2017,15.5
p51175,2017,36.29
p51179,2017,5.0
p51183,2017,20.0
p51193,2017,1.31
p51550,2017,47.25
p51710,2017,26.65
p55009,2017,3.0
p55015,2017,1.5
p55037,2017,2.0
p55075,2017,2.2
p55083,2017,4.6
p55131,2017,2.0
p01005,2018,14.7
p04001,2018,79.3
p04009,2018,1.0
p05035,2018,81.0
p05077,2018,1.0
p05111,2018,2.0
p06017,2018,2.6
p06019,2018,12.36
p06025,2018,204.01
p06027,2018,102.5
p06029,2018,20.0
p06035,2018,16.9
p06037,2018,20.0
p06039,2018,5.0
p06043,2018,9.1
p06049,2018,3.5
p06053,2018,1.1
p06061,2018,1.6
p06063,2018,3.0
p06065,2018,10.8
p06071,2018,432.49
p06073,2018,74.8
p06079,2018,5.8
p06083,2018,3.0
p06091,2018,1.7
p06107,2018,8.5
p06109,2018,1.9
p06111,2018,9.14
p08009,2018,3.0
p08017,2018,1.5
p08063,2018,7.0
p08095,2018,1.5
p08099,2018,3.0
p08115,2018,53.0
p08125,2018,1.5
p09110,2018,4.7
p09120,2018,2.0
p09140,2018,2.0
p09150,2018,20.0
p09160,2018,5.0
p09170,2018,2.1
p09180,2018,20.0
p09190,2018,0.5
p10001,2018,2.6
p12021,2018,7.3
p12031,2018,4.2
p12035,2018,58.29
p12043,2018,74.5
p12051,2018,115.67
p12055,2018,104.73
p12093,2018,10.68
p12095,2018,66.12
p12097,2018,97.85
p12099,2018,17.35
p12109,2018,11.49
p12111,2018,57.55
p12117,2018,59.68
p12127,2018,193.69
p13031,2018,3.0
p13033,2018,3.7
p13109,2018,2.2
p13127,2018,31.2
p13165,2018,1.9
p18033,2018,11.2
p18041,2018,4.0
p18065,2018,2.0
p24005,2018,2.0
p24021,2018,1.3
p24027,2018,1.7
p24029,2018,4.0
p24031,2018,1.6
p24035,2018,2.3
p24039,2018,12.0
p24043,2018,1.0
p24047,2018,75.0
p25001,2018,6.9
p25003,2018,6.1
p25011,2018,7.6
p25015,2018,3.3
p25017,2018,4.5
p25021,2018,4.8
p25023,2018,10.0
p25027,2018,12.1
p26087,2018,7.7
p26099,2018,15.2
p26157,2018,1.0
p26163,2018,1.3
p27001,2018,4.9
p27009,2018,4.5
p27013,2018,1.8
p27017,2018,7.0
p27021,2018,0.9
p27025,2018,1.0
p27031,2018,6.6
p27035,2018,6.3
p27037,2018,2.0
p27039,2018,4.0
p27043,2018,1.8
p27045,2018,6.8
p27047,2018,1.0
p27049,2018,1.0
p27053,2018,1.0
p27055,2018,19.9
p27061,2018,12.0
p27071,2018,7.0
p27075,2018,46.7
p27079,2018,1.8
p27099,2018,3.0
p27103,2018,0.9
p27109,2018,1.0
